,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
85,90b0bf72-c850-476b-8e1c-628fac88e582,Vicente Adrian Caro Fuentes,https://play-lh.googleusercontent.com/a-/ALV-UjU5LbHTzK3GXPm0lixe3KX7gyBM6M_KVbyXmEBaam-oDf0,GREAT APP,5,0,1.0,2023-04-01 23:40:06,,,1.0
86,ba653b8f-1918-4657-af80-2c6464a35ffc,Hannan official,https://play-lh.googleusercontent.com/a-/ALV-UjWGVue-DwpBpQXmA-222upIqgAZDL7r2xDEjr9RlS3v7bA,Kaulkulater,5,0,,2023-03-29 21:05:09,,,
87,a187bed9-345e-415c-900a-d2f53c016ade,Chun-Hang Tang,https://play-lh.googleusercontent.com/a/ACg8ocK3zLE3Y9R0doXpY1djfaiUifumWrzCJFVVpZaxeBAEgE8=mo,Best scientific calculator on the app store.,5,2,1.0,2023-03-29 01:18:53,,,1.0
88,f453875a-3e3a-44f3-bfa4-345e7c60bad3,Mohidul Munna,https://play-lh.googleusercontent.com/a/ACg8ocIdSBgCHri8cYUgePar3mr4KYNO-t60aGaC448n1eFV=mo,Vewry good calculator it is,5,0,1.0,2023-03-26 07:28:23,,,1.0
89,c04d4f18-76ac-4c9f-a371-eb35feb47a13,Mithila Zaman,https://play-lh.googleusercontent.com/a/ACg8ocKy5ejPkIKEiziW07_yfV2i37IoYhgZkAIfpPZ4qlUu=mo,So helpful..,5,0,1.0,2023-03-25 10:22:33,,,1.0
90,95ade493-a879-492d-91b4-21fd1c7ff6c3,Yt Chnnel,https://play-lh.googleusercontent.com/a/ACg8ocLcPeQVw1zaLBk53sYfZboGhXB30frzgLnbdMBkEFpW=mo,Good as real,5,0,,2023-03-20 10:35:50,,,
91,d291d902-41cd-492e-b3f6-120fc5182344,Sebufu Enock,https://play-lh.googleusercontent.com/a/ACg8ocL2Rl-fO9a_6gOwEXEcZjzXbR-oHHH1ynh6hCw5aTUd=mo,Nice and lovely app and I appreciate your service . It's a pleasure to have this app on my phone since I get free access to the full complete scientific calculator. Thank you.Amen,5,36,,2023-03-18 21:05:31,,,
92,ae695c68-0d8a-49e1-983b-115cf942b75b,Furqan Ali,https://play-lh.googleusercontent.com/a-/ALV-UjXVa4sKHPkwR8Zu0TTu5x4bV8yvC9zGb3QGWMHjVHJbDyo,It is Good😃😃,3,0,,2023-03-17 00:51:45,,,
93,fb6dbd79-95da-4992-90f7-e6a088e8714e,Rao Yasir,https://play-lh.googleusercontent.com/a-/ALV-UjVmqbKggNvse3J9IuOJM2lYtHEC86vx6OLKVHBsU0KXryE,Easy to use and all logic operations can be solve easily.,5,2,1.0,2023-03-13 04:23:17,,,1.0
94,fde52579-745f-4b3d-b73d-c0993dd776e1,Ahmed Mohamed,https://play-lh.googleusercontent.com/a/ACg8ocLtOGRJ6T_iDTSt-FZ4W_OdWoEUnsHPRAg_j5XjTeQy=mo,Perfect scientific calculator fx 570 I hope in future version to make the button look like 3d and add vibration to button and remove the annoying purple moving line in the bottom of result screen. thanks.,5,56,1.0,2023-03-09 09:57:50,,,1.0
95,7755b3df-a6c0-4987-b32a-f0566a40df54,S.pradeep Ferozkhan,https://play-lh.googleusercontent.com/a/ACg8ocJjRLFTFbmjM5PdRkk2H_tYx3K7BWN_l9PbdXKdKlu6=mo,Amazing... It's very usefull...for educational purposes.,5,2,,2023-03-09 00:16:15,,,
96,6652b0f6-134f-4aad-83c4-ef6719f309b0,Norbert Bwalya,https://play-lh.googleusercontent.com/a/ACg8ocJIrB8-HQE6Solbzt9S9LJprU1zX9DbJxb-UHLoeEPY=mo,One of a kind app✊✊✊👍👍👍👍👍,5,0,,2023-03-08 12:15:07,,,
97,166cddcf-c5be-42d4-bcc4-76a30a29dec8,YT GAMER,https://play-lh.googleusercontent.com/a-/ALV-UjUPr5_Io22Y5ksbpfPnzjhjKzyW3ckMFNK_ici9quzj,good job 💖,5,0,1.0,2023-03-07 16:12:22,,,1.0
98,416df1f7-1b53-4f8b-b842-436d6d4c0bd5,Yazhvendhan Dhandapani,https://play-lh.googleusercontent.com/a-/ALV-UjV_X0k0hcOF_5fMMpkfj344dC9VQHSecg754Kaimzetz2I,I like calculator but it takes more time to open. If you solve the issu I'll put 5stars.,4,3,1.0,2023-03-04 12:51:54,,,1.0
99,86f7645a-a9aa-4415-b4ca-e54652ea5a96,reena Saravive,https://play-lh.googleusercontent.com/a/ACg8ocJS6kRs2rVqzlLCk63cmPIDcDVhd63OLNnG8SACOiCn=mo,So help full,5,0,1.0,2023-02-28 10:04:59,,,1.0
100,cae124dc-b12f-4db9-aa11-7b4738e1c5dc,Riyadh Atjeh,https://play-lh.googleusercontent.com/a-/ALV-UjWaoOY5rv7wMjYPM-DhuYL-frW261nx4ouySW-siUTa3CE,I give 5 if there's no animated colors while calc working.,4,3,1.0,2023-02-28 04:11:17,,,1.0
101,d9d73eb3-2354-4a22-a57b-edb90b925fdb,fatima Wahman,https://play-lh.googleusercontent.com/a/ACg8ocI8Hx6A-AwjqDwkS9LwuP994dBAezDAkr0Qd8VjDkTk=mo,Verybad,1,1,,2023-02-27 18:25:51,,,
102,326ad943-8c7b-4460-b6b5-9538e3d21403,Umar Nani,https://play-lh.googleusercontent.com/a/ACg8ocKYMG-iHHJWzk_f61GIhXeEPRH_PBZqeZDpeT-9zFYC=mo,Nice calculator,4,0,,2023-02-26 04:09:31,,,
103,4f3168ca-3e9a-408e-8fff-1ec831d642a1,MASHAKA NKONOKI,https://play-lh.googleusercontent.com/a/ACg8ocJqA5217eQGi_F32mDH3OEtGOhYn24-dhKisIVoyx9M=mo,Dialoding problem😑,1,1,1.0,2023-02-20 19:02:51,,,1.0
104,246cf25c-e1e3-4c90-843c-6e373a7873e8,Patrick Oduor,https://play-lh.googleusercontent.com/a/ACg8ocJKIFqS6cp0LHtgsoLNglxeQBdlwRzdZio90GhYq8ow=mo,Ooo,4,0,1.0,2023-02-19 15:47:09,,,1.0
105,49c5fa55-21ce-403e-87de-409500d1a485,Achuthan Achuthan,https://play-lh.googleusercontent.com/a/ACg8ocKN9ZUYT-FAYOabL_QB7ULI5EFE2Wfy0AtVIDzGOche=mo,Excellent for cpmmon people,1,1,1.0,2023-02-16 12:42:51,,,1.0
106,aaeb4621-c7cc-4a16-9482-28f3b1e9932c,Shaik Nazeer Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjUQEjwtgaWlbVmpGe8LbQ4tbRcvqJRRUy5YsfVomjk1Qg,Super,5,0,1.0,2023-02-13 22:29:47,,,1.0
107,f3677f2b-cd2c-4c85-a104-0b92f6c3ab45,Mizan Khan,https://play-lh.googleusercontent.com/a-/ALV-UjUZtcKqe3DqfLVgm0L5v7kaHCYEwYRiXqodEY_wYTbFGGQ,Great,5,0,1.0,2023-02-12 23:24:38,,,1.0
108,ea077501-a483-4e2a-acbe-af40cab765ba,Emtiar,https://play-lh.googleusercontent.com/a-/ALV-UjVN-77fhEmWeEMVgNK5hU_wfwNjThGGe9WvYdYQ4Q97wA,Great Work,5,0,1.0,2023-02-12 14:13:09,,,1.0
109,07c8bd91-69a9-4856-8e3d-8e3f7a80a039,Anand S two zero two nine seven,https://play-lh.googleusercontent.com/a-/ALV-UjWkeT-RAW5ojUAjt2xD0XsaVCZyoKqOKB27SWrtUKGhRw,Wow,5,0,1.0,2023-02-12 14:12:18,,,1.0
110,aea1e73d-2ef9-4471-8ec0-68e6c9a66653,SANYASIRAO SURADA,https://play-lh.googleusercontent.com/a-/ALV-UjXE2TLiUr7jDdtwiRH-0GNEJIB6SLKSxeTJBVb67iJOaw,Excellent calculator as original,5,1,1.0,2023-02-10 21:30:38,,,1.0
111,9dd8c2b9-b2a2-46b3-87c7-3d668e4c5219,serre malongo,https://play-lh.googleusercontent.com/a-/ALV-UjWoVklQyKOwAJFWZnSC2Dwj481agtG22X0zx14GrlqfV0w,"I see greatness in this app, and its what have been looking for.... looks exactly as the ordinary scientific calculator we have been using.... no ads",5,10,1.0,2023-02-06 17:50:10,,,1.0
112,c4a2350b-df53-429c-8ef8-1f954ec65db4,Akintunde Ayobami,https://play-lh.googleusercontent.com/a-/ALV-UjUw2DzJw9pMKrDbv8_RYrwf-IaGfVIFv1SzMVfQ1RZoYQ,I have no contrary opinion in using this app,5,0,1.0,2023-02-06 02:03:19,,,1.0
113,41165888-ac3d-4448-9dad-468f0e1de4e2,Md Omor,https://play-lh.googleusercontent.com/a-/ALV-UjVd0avC5QV2MDJb-UdomTazyctfzU_rwRmG6TDc6igI3Q,Very helpful app,5,1,1.0,2023-02-03 14:46:46,,,1.0
114,b4e4b090-1b0f-49c1-a5c5-23e0e44ba31d,Lorenzo Cordella,https://play-lh.googleusercontent.com/a/ACg8ocKe2ryqnPUHtc8rlv_A9_Pzla1o51-HvutY3P7wjMtV=mo,"my calculus teacher is the one who should thank you, great app, no ads, as simple as it gets, when you got no money to buy a real one",5,49,1.0,2023-02-03 14:13:29,,,1.0
115,00e44bc0-0c7f-4d87-84ce-350efbe9a479,Suvashis Adhikary,https://play-lh.googleusercontent.com/a/ACg8ocLWuRTxXYeWOJNitAptlqFx-U-736iRg8FYUN4bGC4b=mo,Best,5,0,1.0,2023-02-02 23:57:09,,,1.0
116,468f68e7-b00a-47fe-85ab-451235c3855d,Farhad Islam,https://play-lh.googleusercontent.com/a/ACg8ocLxXjEUXUD-JxFe_1FEuW4PTPBQ74nnPH_hsZ4nx8G-=mo,Nice app,5,0,,2023-02-01 22:36:03,,,
117,136554c1-fa5f-4856-bd67-cb6bf52fb1c2,Sek Yeen Choong,https://play-lh.googleusercontent.com/a/ACg8ocJTQMfJdNhMSTGM1kLYz9XuCi6ZP2J6I_9yAZMV3L-I=mo,Finally I have my fx-570MS with me all the time. Thank you for developing this.,5,0,1.0,2023-01-25 14:47:06,,,1.0
118,c99e88ab-91ab-4d03-910c-2e5812363761,Aurel Llozhi,https://play-lh.googleusercontent.com/a/ACg8ocLXHiEaEjQ5nmx9QtIdcpTmRIEjzNQxd9VWOJd5JjA-=mo,Great,5,0,,2023-01-23 21:22:23,,,
119,94a36a71-fb36-47e2-ad65-09ac1456e718,Akmal Azizudin,https://play-lh.googleusercontent.com/a-/ALV-UjX4W0hXbyPea4R3zexNbxTMPjxhEHAWbX6SuPqCUgpzpLA,Good apps... calculator ni serupa with 570ms .kalau trlupa bawak calculator..boleh guna..terbaik,5,0,1.0,2023-01-22 19:35:11,,,1.0
120,d9003aa0-2f43-4f7f-b020-1de634d11a1b,Hamimmuntasir Islam,https://play-lh.googleusercontent.com/a-/ALV-UjUzK8dKQ5Vq91E65DJIWYi5KmCzDYu7rvPsKMRoSFaGjw,This am is such a good app,5,0,,2023-01-21 19:32:22,,,
121,fd4b88cd-d9d7-4f21-b68d-1eb9a6d0c614,MD FIROZ HOSSAIN,https://play-lh.googleusercontent.com/a-/ALV-UjXst2YsSdPWKAoi2WG2PPnbl3U_Twlr6T7NlNSoPvH0,best,5,0,,2023-01-19 02:20:21,,,
122,7a7f41fa-d2e4-4921-bc17-a035fe187254,sihabur islam,https://play-lh.googleusercontent.com/a/ACg8ocJ04thOPzkFzTDyFhsc-0DZVyKaBN9qfaHd4ZD2qMuV=mo,it's very helpful for me....,4,0,1.0,2023-01-18 18:40:34,,,1.0
123,481ba50d-9bcd-4a85-b9cf-0ba4ea9d7f13,Estrelieta Arañas,https://play-lh.googleusercontent.com/a/ACg8ocIJIMDc78hbgo0O4oZRsQ0b1WWmmwjKHWFviWGWfGbB=mo,so realistic and so very helpful to me,5,0,,2023-01-10 15:01:58,,,
124,f4f13991-248a-407f-8d81-81a77d0bbd93,Md. Farhan,https://play-lh.googleusercontent.com/a-/ALV-UjW3FNmW0Zseve-Spdr9oROznSiG2Scy1pQT7PdfqMs65w,This is a very nice app,5,0,1.0,2023-01-08 20:55:24,,,1.0
125,fd3be203-3299-4590-9b42-8b8aa88e56a4,ajay maurya,https://play-lh.googleusercontent.com/a/ACg8ocK4M0GtZQUswGDMPx5Fp8bBj3CPkA7wSAx4-tAtzR8gOA=mo,Like real calculator 👌,5,0,1.0,2023-01-05 02:02:36,,,1.0
126,747a5d06-f763-4c95-b0b0-dd2c388674c6,Kowsna Garuda,https://play-lh.googleusercontent.com/a/ACg8ocJ7nsQg9OP7nSbvwvnQx7axL-6I1mDPUcHYniHRCz9Q=mo,niceeeee!!!,5,0,1.0,2023-01-02 22:39:58,,,1.0
127,a62b8d4c-b13a-48d1-a4e3-c98c6a4d4c80,C Ragupathi,https://play-lh.googleusercontent.com/a-/ALV-UjWCVGdOa_KZ06FA7AY6JrkR_IPIiwHUp3QltOl9agOtQ3c,Nice for engineering math's,5,0,1.0,2023-01-02 00:29:04,,,1.0
128,f15a9fb0-3086-4c56-95e1-30244280a586,Bbosa Edrine,https://play-lh.googleusercontent.com/a-/ALV-UjVsM41aLRIooO6K60fqXjt3xDxb3EM9jxF9zgeOJNL3NXU,Good 👍,4,0,1.0,2022-12-30 19:16:21,,,1.0
129,c8e58d92-d237-4ce4-a827-90004b72e9bd,MD Shuvo,https://play-lh.googleusercontent.com/a/ACg8ocKA4hlRSzovb__1E9-Syi7gCmQCehzK3bFfwrTNuuO7=mo,Nice app,5,0,1.0,2022-12-30 16:24:14,,,1.0
130,8a4900a1-f365-4cff-8d4d-2e62eb07cce4,Snopy Chilewani,https://play-lh.googleusercontent.com/a-/ALV-UjXbSkcnswj1bqF3Fl5xG4I3lFGo19ledB4yw_Nau3AyEQ,Simple to use 😍,5,0,,2022-12-29 03:03:44,,,
131,f8ac895c-89bc-4fd8-9792-5f7b42f0bad3,MUTSYABA VICTOR,https://play-lh.googleusercontent.com/a-/ALV-UjWlXG2ErwsCymBcjyFNpum91BmOcfs5dy9KuytiNR52mdE,This really beautiful to us CASIO lovers✌,5,0,1.0,2022-12-29 02:23:55,,,1.0
132,e2520dc4-b379-4357-b556-6c2d7504a567,Lokesh R,https://play-lh.googleusercontent.com/a/ACg8ocKhf2U7hB5qcQoc4U0GuLWKkTr0zT7I8GZMLmAp7El7=mo,Easy to access,5,1,,2022-12-28 20:18:07,,,
133,22c45abb-e21e-4f8a-b941-6ed693a4a14b,Nur Qamarina,https://play-lh.googleusercontent.com/a/ACg8ocI0WvZHv0K1CK3NYD9aBUozgWqN-L2NoPBYE7I1aeyf=mo,It's perfect,5,0,1.0,2022-12-28 14:33:25,,,1.0
134,390b04f1-c6d9-4401-bf4d-73b623d4ce2b,Z.H. Asad,https://play-lh.googleusercontent.com/a-/ALV-UjWRHKiV2qf2KCrSq90FNJjotkppD128JwHvYYe19QrEDQ,very nice for exercise,5,0,1.0,2022-12-24 11:51:16,,,1.0
135,8b1f52b7-e6f2-4dd3-b4dc-731319af74db,Mech Ade,https://play-lh.googleusercontent.com/a/ACg8ocJXUmvrUN8t2B2pMqIqFanjLht4l1RpS-fE-xHRCxNc=mo,Satisfactory,4,0,1.0,2022-12-23 07:02:08,,,1.0
136,07c21147-4b16-4835-9bf9-198b02688b8a,Sajib Nath,https://play-lh.googleusercontent.com/a-/ALV-UjUkm_lg8WYEwAxbed9qtFd4MGMCNxOMF-nGS5PbjVvSz-s,I think this app will be helpful for all student,4,1,,2022-12-20 19:32:21,,,
137,c51d1e3b-d7e6-4a8c-a627-5f236892c108,TIGGER,https://play-lh.googleusercontent.com/a-/ALV-UjU6k0FQYaSfptvdPTwHhoerTaOjQTLSJ68TpbU9dhgXTMw,good,5,0,1.0,2022-12-15 17:30:48,,,1.0
138,f6590f57-c88f-4910-a4bc-fbf854b51592,Habibur Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjVrX1AKut_o_WCJ8H78mhbmD5AStC04MFHdirar-bKhlA,Very Nice app,5,0,1.0,2022-12-15 01:26:21,,,1.0
139,cc6683d6-6e25-4eb9-b317-a7cb36fef382,Sakib Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocL9D7nY9-tPKAoqRj9RoOcXFKcBLPVyH9lAXcKb4Jwv=mo,nice,5,0,,2022-12-14 20:56:55,,,
140,ecc4f4a8-c66d-46d1-a1dc-aa0e44324db4,Md: Robin hossain,https://play-lh.googleusercontent.com/a-/ALV-UjVYWZ8MM65MzQxeLV753X_hMZHLT2yg8eZcGWTRyJpR5O8,Very nice. Thank you.,5,0,,2022-12-13 22:52:09,,,
141,e9829b94-b467-428b-b922-a81be35ef9e6,Rakib Hossain,https://play-lh.googleusercontent.com/a-/ALV-UjUwaO_hiML7gQyEtvmCd6IMXl7nCyLj40sl6npQFSk6cpE,Original calcloter🥰,5,1,,2022-12-13 10:56:08,,,
142,cb19e047-eb28-4d58-a52c-33ee06b5bd9d,Booky,https://play-lh.googleusercontent.com/a/ACg8ocKUPya0t6tYqj00nnJef9Zs3HUMxdH2196Hj647n2TR=mo,Works like the real one! Thank you to the developer!,5,1,1.0,2022-12-12 18:03:38,,,1.0
143,ec9f05da-f3ff-460c-ab69-1d4b34452f52,Murray Gee,https://play-lh.googleusercontent.com/a/ACg8ocK0_TTbK65zNNjmva3eOTs_ThzWbIybV5ckNXys3BrW=mo,Perfect,5,0,1.0,2022-12-11 00:02:21,,,1.0
144,3bba782b-8575-4755-a1be-54df672a41c5,Steven body,https://play-lh.googleusercontent.com/a-/ALV-UjXXU3OeE23dxDVN51KA8biaKoaBEVVzt1KIha2wtjKzqlg,"I just downloaded it now and delete other calculators I download before, That's only i know",5,0,1.0,2022-12-10 23:29:10,,,1.0
145,002e809e-c6ad-482f-b91f-8d1142a7e2ef,Vincent Korie,https://play-lh.googleusercontent.com/a/ACg8ocKjeIRcd9fU84PVfLZMzegxLnnmIwvlV47RB1tj4JD6=mo,App stopped working after a month of usage,1,10,1.0,2022-12-01 12:07:01,,,1.0
146,0b4eef17-00ef-44d9-8c63-4e16430655a7,Arun Konnur,https://play-lh.googleusercontent.com/a/ACg8ocLm3LkJw3J-DYaqLp4UyCm3u4wRlY1OIVWPOlCmDj7N=mo,This one is pure scientific calculator 📲💯💯,5,0,1.0,2022-11-25 22:59:11,,,1.0
147,db322218-af5c-4ba3-80af-9b503e0c5884,Mouleesh,https://play-lh.googleusercontent.com/a-/ALV-UjVkyRH1kmVSZangG36sPMBgKJhHJiQ5PzpGPuBisJKCtgY,Always coming error..... 😡😡😡😡😡😡😡😡😡😡,1,4,1.0,2022-11-25 11:31:35,,,1.0
148,03a451d9-eb61-4e8b-86b4-77551f93ea8a,Abbas Uddin,https://play-lh.googleusercontent.com/a-/ALV-UjVgAZxI3JEO0-t5CWuptiQ2YPoCDXYa_6TuraoRqIqFTXk,Its very good app...same as figical calculator.....great..easy enter face....♥,5,32,1.0,2022-11-19 19:49:05,,,1.0
149,294646e5-2989-41df-9ca6-d369e48415b9,Carl Licardo,https://play-lh.googleusercontent.com/a/ACg8ocI92_T7PIgqJxJZ89v7H83gWde7q0MLJjafQTKvjRsw=mo,oky narem,5,0,1.0,2022-11-19 00:00:22,,,1.0
150,40eec147-2112-4c20-a219-cdf5af7ab288,6_Bagul_ Harshali,https://play-lh.googleusercontent.com/a/ACg8ocLtvkdMtUaBL1j2ecjLHpse8ZQhuYyb4lZwqrZaLdtV=mo,Best for calculating every problem of math online or offline,5,3,1.0,2022-11-18 10:52:59,,,1.0
151,f7df0aa3-bb2c-4828-9373-2b02172001b2,Kassandra Vien C. Liban,https://play-lh.googleusercontent.com/a/ACg8ocJUpQ9TxLLFXxzq6k8ElA6Ng3rUEEUgcqLixYhsOw9k=mo,It's help alot thank you!!,5,0,,2022-11-18 02:55:07,,,
152,dcf3eaf7-ec7f-400c-955b-3cfe50de2101,Abdurehman Salaudeen,https://play-lh.googleusercontent.com/a/ACg8ocJvaLUdfUGdky-dpCjUXlTdmIPinDMzgq9ZQtcSQZjt=mo,اعلی,5,0,1.0,2022-11-16 08:31:06,,,1.0
153,30e61ce3-9e2a-4ab6-bb30-ad35c3d74526,tofayel ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjV8NaCLm7UTjCSl-njxqgGK1bLfGEIPiSr3tWdCd3G6Lg,Nc app,5,0,1.0,2022-11-12 09:34:49,,,1.0
154,6a7d2197-0ebe-4fbd-8a41-1020d9a6b331,jeff nyamwange,https://play-lh.googleusercontent.com/a-/ALV-UjX7GXqjJv3-SSAlKvYr5Q-nvYTyl0vhPxQTdVumanFXELw,This is a great app fr,5,1,1.0,2022-11-07 11:49:09,,,1.0
155,10060c99-9fcb-4ee0-b926-91a2ea496792,MD jahangir Alom,https://play-lh.googleusercontent.com/a/ACg8ocIdFb5oT_lfT5V09epW5j6BpzXHb1uR4WND4CCvNZxX=mo,Nice,5,0,1.0,2022-11-07 01:23:30,,,1.0
156,6b73ecf8-67ec-4798-8d8f-fa8f4c458e55,Aadil Ali (Alexander zoy),https://play-lh.googleusercontent.com/a-/ALV-UjUc69OOR7fuhSU4BYRmrFunY9Cu_lt1vp4w5jlVoG2v0z4,Very Amazing idea 💡 Like 100 MS kasio calculature,5,0,1.0,2022-10-22 18:29:06,,,1.0
157,dd59049e-6df8-4ddc-96ec-3e6d397ac855,Nadim Mahmud,https://play-lh.googleusercontent.com/a-/ALV-UjW5-5dhz3N21D0u53sVPFegcy1SStCwiwquCu3FBJ9_4E8,Thanks man this is what I was looking for 😌,5,0,1.0,2022-10-21 23:05:50,,,1.0
158,2c7d8aeb-91f6-4316-8e11-da63a626b0d1,Shafiqul Islam,https://play-lh.googleusercontent.com/a-/ALV-UjUc549PCrTatEa8e-z-cqhB3NF3TuyKh94dXd5LnVHt3oE,Very good 😊😊😊😊😊👍 Recommend,5,0,1.0,2022-10-21 10:20:11,,,1.0
159,bcaf65c7-76fc-4a21-b43a-fcfd4001ab7e,Xrayz,https://play-lh.googleusercontent.com/a-/ALV-UjVYGALirGHLmxokKj9AhomfqhknBnPcJ73y1hrtQ-pA2Tc,great app . Helpful in class when forget calculator,5,24,1.0,2022-10-20 14:01:40,,,1.0
160,bfee359b-8a2a-4fe5-ad11-6519c852b994,Pius Mwangangi,https://play-lh.googleusercontent.com/a-/ALV-UjXCiXZeGsLnWXwh4jSwVm2GhNkMohyn_fLTf_GRU13J9A,Nice,5,0,,2022-10-18 10:53:15,,,
161,983594d1-6112-4048-a8d7-8c6e6d962495,Abu Mohammad Hatem Toha,https://play-lh.googleusercontent.com/a-/ALV-UjX6G9IKnJANXU79BQW1jPzEPwje7x4Tzq6QV8a-MtofF8E,THIS is what i was looking for...exactly look like ordinary physical calculator,5,4,1.0,2022-10-15 06:47:29,,,1.0
162,488eaf7e-6957-443b-b510-b6a9ef037c0c,hamid mia,https://play-lh.googleusercontent.com/a-/ALV-UjXIGGIS-e5cgsrLHc6H3J-_sCiM8UTg3j6n6Sw0HppYiQ,Good app,4,0,,2022-10-10 21:41:09,,,
163,4735d333-d8a5-4663-8611-889d3d64b9b5,nahar nazmun,https://play-lh.googleusercontent.com/a/ACg8ocIoJgt_OpB3IYmp_lg5CDkNSi1fIpcnqlhA6FOrUkgo=mo,Its like a real calculator.....,5,0,1.0,2022-10-09 14:15:51,,,1.0
164,4aba754f-cbbc-42da-b299-7d3079b5af0b,Diwakar Singh,https://play-lh.googleusercontent.com/a-/ALV-UjVBlJA-ehYi_HbAw_8_-ms2ICIeF1HRfrAE_hj7pYYRHA,Calculationa were incorrect,1,1,,2022-09-23 16:55:33,,,
165,a83b250b-7b89-40f7-b4e0-69bf2b8588c9,Jayvee Bryan Virtucio,https://play-lh.googleusercontent.com/a-/ALV-UjU62b6EIRS7urw9dXqWAaKHyaqwu4ymGbDZ7FQ8b-gmDQ,"This calculator is great like a realistic CASIO calculator. Free, no ads it inclues fraction, factorials, integrals, trigonometric functions , exponents, sigma notation and more. No lag shift and alpha and modes to choose",5,51,1.0,2022-09-19 19:31:06,,,1.0
166,7f58af88-46a0-41e9-92c8-c5ef72b031fc,Esmail Jobibul Tanvir,https://play-lh.googleusercontent.com/a-/ALV-UjUHCQVJKwXNSPP2bAcKP6UTpqujd0J9J55bLxKICYpNXA,Very good apps,5,1,1.0,2022-09-19 19:15:57,,,1.0
167,b3b8891d-f4a9-44b5-81bd-6c0909efc685,Olukunle Hannyche,https://play-lh.googleusercontent.com/a/ACg8ocI1zxfFPpcwiBlIDQT_zeP-8gOqVvyOheYkqL4pD6amKw=mo,"It's a very lovely app, made calculations easier",5,8,1.0,2022-09-15 11:47:57,,,1.0
168,94f03b96-980f-4627-81b2-54c2bcc9aa05,RE Bhola,https://play-lh.googleusercontent.com/a-/ALV-UjUnzkJLXggzsXZeBvRnNvZmPuVnoSXhM_ERINOMOi9Ghd4,It's Best,5,1,1.0,2022-09-14 00:00:36,,,1.0
169,9a802ad4-204b-4ed5-b1dd-d6e4739a6969,AL-AMIN SHAIKH,https://play-lh.googleusercontent.com/a-/ALV-UjV1rAhqpXeWQP__NvcYD_sQn68J0xnUgF3taYYh-_aBbg,Good apps🥰,5,0,1.0,2022-09-04 19:03:24,,,1.0
170,431d803b-deca-4cbe-9f5e-1277ee078e39,Abdur Rahim,https://play-lh.googleusercontent.com/a/ACg8ocJCRvGKFeRZx2yPEk7HvOteLf-6HAQY3jX0D9xJ3Ui0=mo,Awesime,5,1,1.0,2022-08-24 15:52:09,,,1.0
